Risc_1,Risc_2,Risc_3,Risc_4,Risc_5,Risc_6,Risc_7,Risc_8,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5,Signal_6,Signal_7,Signal_8,Voltaggio_1,Voltaggio_2,Voltaggio_3,Voltaggio_4,Voltaggio_5,Voltaggio_6,Voltaggio_7,Voltaggio_8,RH,Data,O3,NO2,CO
137.240677966102,141.159322033898,134.530508474576,133.415254237288,135.389830508475,133.761016949153,144.976271186441,104.550847457627,7512587.23728814,38793.406779661,21566102.8474576,17089970.1694915,241308806.644068,271053046.508475,372066232.949153,117898837.423729,3.95,3.87949152542373,3.92186440677966,3.92152542372881,3.90271186440678,3.88135593220339,4.70610169491525,4.27220338983051,9.66779661016949,06-Mar-2020 12,32,26,0.6
137.322033898305,141.193220338983,134.577966101695,133.454237288136,135.438983050847,133.769491525424,145.028813559322,104.574576271186,12125965.1525424,42641.8644067797,23032846.4745763,19871064.4067797,329356946.440678,355492533.694915,386423477.152542,122051111.186441,3.95101694915254,3.87949152542373,3.92338983050847,3.92152542372881,3.9035593220339,3.88203389830508,4.70677966101695,4.27237288135593,9.49322033898305,06-Mar-2020 13,45,34,0.7
137.340677966102,141.183050847458,134.589830508475,133.476271186441,135.447457627119,133.798305084746,145.040677966102,104.615254237288,9175411.84745763,42064.2372881356,22083797.8305085,18240312.6101695,246006067.457627,268501100.677966,360991899.661017,115358226.305085,3.95220338983051,3.87966101694915,3.92389830508474,3.92169491525423,3.90440677966102,3.88203389830508,4.7071186440678,4.27322033898305,9.43898305084745,06-Mar-2020 14,48,26,0.6
137.31186440678,141.174576271186,134.579661016949,133.435593220339,135.416949152542,133.769491525424,145.025423728814,104.615254237288,5310416.88135593,39295.7288135593,21244500.440678,16568875.3220339,206720748.61017,229710031.186441,365579250.440678,116171500.20339,3.95254237288135,3.8793220338983,3.92271186440678,3.92169491525423,3.90338983050848,3.88169491525423,4.70728813559322,4.27305084745763,9.49661016949153,06-Mar-2020 15,56,42,0.7
137.242372881356,141.15593220339,134.561016949153,133.433898305085,135.410169491525,133.705084745763,144.991525423729,104.559322033898,3676929.96610169,38832.8305084746,20884417.6610169,15872422.3728814,155955615.864407,177627425.355932,371268802.169492,112764264,3.95,3.87915254237288,3.92203389830508,3.92135593220339,3.9035593220339,3.88050847457627,4.70627118644068,4.27152542372882,9.59152542372882,06-Mar-2020 16,43,45,0.6
137.096666666667,141.14,134.555,133.451666666667,135.396666666667,133.713333333333,144.906666666667,104.583333333333,456239.8,34005.7166666667,13498425.9666667,9500443.05,45816041.4333333,52145630.7666667,337300789.066667,102844621.066667,3.9505,3.87933333333333,3.922,3.92083333333333,3.90316666666667,3.88033333333333,4.706,4.273,9.67833333333333,06-Mar-2020 17,37,53,0.6
137.171186440678,141.106779661017,134.567796610169,133.428813559322,135.394915254237,133.733898305085,144.95593220339,104.571186440678,1453579.72881356,34489.2033898305,16644780.0677966,12018846.6271186,107794641.694915,125469896.135593,358847291.118644,109944731.661017,3.95101694915254,3.87813559322034,3.92254237288135,3.92084745762712,3.90271186440678,3.88050847457627,4.70627118644068,4.27203389830509,9.88135593220339,06-Mar-2020 18,15,70,0.7
137.094915254237,141.161016949153,134.55593220339,133.457627118644,135.4,133.752542372881,144.962711864407,104.589830508475,750939.271186441,33548.8983050847,13664118.2881356,9510457.38983051,59646500.2033898,65393539.1186441,337151466.033898,103331431.59322,3.95,3.8793220338983,3.92237288135593,3.92135593220339,3.90338983050848,3.88118644067796,4.70677966101695,4.27237288135594,9.95254237288136,06-Mar-2020 19,22,53,0.7
136.961016949153,141.172881355932,134.58813559322,133.462711864407,135.420338983051,133.723728813559,144.920338983051,104.581355932203,183471.694915254,29706,3048168.3559322,2284003.05084746,25640010.7118644,18294761.3220339,313861765.966102,98356367.7288136,3.95084745762712,3.87966101694915,3.92305084745762,3.92203389830508,3.90271186440678,3.88084745762712,4.70542372881356,4.27254237288136,9.87627118644068,06-Mar-2020 20,8,61,0.8
137.005084745763,141.161016949153,134.579661016949,133.459322033898,135.430508474576,133.78813559322,144.913559322034,104.56779661017,177215.711864407,30315.813559322,3804588.62711864,2831060.62711864,29972258.9830508,24568451.6271186,319996661.423729,103166334.101695,3.95101694915254,3.8793220338983,3.92237288135593,3.92101694915254,3.90322033898305,3.88203389830508,4.7064406779661,4.27169491525424,9.64237288135593,06-Mar-2020 21,5,59,0.9
137.008474576271,141.169491525424,134.576271186441,133.471186440678,135.38813559322,133.761016949152,144.945762711864,104.583050847458,211641.101694915,31255.8305084746,7903420.11864407,5373855.50847458,35527187.5254237,33112955.6271186,334944902.508475,106273249.084746,3.95135593220339,3.87949152542373,3.92271186440678,3.92084745762711,3.90271186440678,3.88152542372881,4.70627118644068,4.27254237288136,9.54915254237288,06-Mar-2020 22,5,45,0.8
137.140677966102,141.161016949153,134.605084745763,133.452542372881,135.405084745763,133.740677966102,144.927118644068,104.605084745763,498377.457627119,33093.0169491525,13210238.6779661,8652449.6440678,64430732.1694915,71381456.1355932,354981762.711864,111395085.830508,3.95186440677966,3.87915254237288,3.92271186440678,3.92169491525423,3.90271186440678,3.88118644067796,4.70559322033898,4.27288135593221,9.37627118644067,06-Mar-2020 23,6,42,0.8
137.033333333333,141.158333333333,134.608333333333,133.458333333333,135.42,133.721666666667,144.921666666667,104.563333333333,262966.816666667,32353.2333333333,10336929.2,6642093.73333333,35866424.6,34042456.4,337050177.866667,108094191.6,3.9505,3.87933333333333,3.92316666666667,3.92166666666666,3.90366666666667,3.88033333333333,4.70716666666667,4.27183333333334,9.43666666666667,07-Mar-2020 00,12,36,0.7
136.994915254237,141.147457627119,134.593220338983,133.445762711864,135.377966101695,133.754237288136,144.923728813559,104.577966101695,222577.271186441,31641.3728813559,7642314.3559322,5232383.62711864,41378254.8135593,41322264.9830508,343935360.271186,108769951.322034,3.95067796610169,3.87915254237288,3.92220338983051,3.92101694915254,3.90237288135593,3.88169491525423,4.70661016949152,4.27203389830509,9.29830508474576,07-Mar-2020 01,7,39,0.7
137.084745762712,141.162711864407,134.593220338983,133.489830508475,135.430508474576,133.74406779661,144.94406779661,104.613559322034,266384.491525424,32418.4915254237,10711999.3728814,7008700.89830508,40119377.5932203,38676986.2372881,344883376.542373,108245753.762712,3.95118644067796,3.8793220338983,3.92220338983051,3.92169491525423,3.90322033898305,3.88135593220339,4.70593220338983,4.27322033898305,9.16610169491525,07-Mar-2020 02,10,39,0.7
137.005084745763,141.106779661017,134.618644067797,133.503389830508,135.41186440678,133.759322033898,144.964406779661,104.584745762712,230474.525423729,32542.2542372881,10721212.1186441,7024857.16949153,40824375.8644068,40472589.6949153,340648094.915254,111241401.355932,3.95033898305085,3.87796610169491,3.9228813559322,3.92135593220339,3.90322033898305,3.88152542372881,4.70627118644067,4.27271186440678,9.02033898305085,07-Mar-2020 03,14,35,0.7
137.035593220339,141.166101694915,134.593220338983,133.479661016949,135.377966101695,133.720338983051,144.976271186441,104.574576271186,245339.525423729,31525.5423728814,10818777.1355932,6473927.42372881,34983706.5762712,33811891.0508475,318482652.474576,103011293.966102,3.95050847457627,3.8793220338983,3.92271186440678,3.92186440677966,3.90288135593221,3.88050847457627,4.70677966101695,4.27254237288136,8.91016949152543,07-Mar-2020 04,12,30,0.6
136.935593220339,141.130508474576,134.589830508475,133.479661016949,135.372881355932,133.735593220339,144.918644067797,104.571186440678,128593.372881356,25061,2781292.74576271,1374623.25423729,18596873.8644068,13820229.9830508,286107334.779661,87170580.8813559,3.94966101694915,3.87881355932203,3.92220338983051,3.92186440677966,3.90237288135593,3.88169491525423,4.70542372881356,4.27220338983051,8.71864406779661,07-Mar-2020 05,13,29,0.7
136.978333333333,141.146666666667,134.583333333333,133.458333333333,135.413333333333,133.738333333333,144.98,104.608333333333,130296.083333333,27014.05,3341399.91666667,1924533.43333333,26984662,21980603.9666667,318708071.2,101897548,3.95166666666666,3.87883333333333,3.92166666666666,3.92083333333333,3.90283333333334,3.88066666666666,4.70583333333333,4.27183333333334,8.53666666666667,07-Mar-2020 06,14,30,0.9
137.037288135593,141.193220338983,134.623728813559,133.483050847458,135.41186440678,133.74406779661,145.008474576271,104.642372881356,194420.830508475,30817.2372881356,6873276.3559322,4192595.59322034,41078810.1016949,40506543.3559322,335151123.79661,108799063.186441,3.95084745762712,3.87915254237288,3.9228813559322,3.92084745762711,3.90271186440678,3.88067796610169,4.70661016949153,4.27288135593221,8.35423728813559,07-Mar-2020 07,12,36,0.6
137.154237288136,141.228813559322,134.620338983051,133.477966101695,135.466101694915,133.779661016949,145.005084745763,104.622033898305,546777.033898305,32662.3559322034,12241968.440678,7467206.37288136,75439257.8644068,84976247.559322,348227321.762712,109439027.118644,3.94983050847457,3.87949152542373,3.9228813559322,3.92135593220339,3.90338983050848,3.88084745762712,4.7064406779661,4.27237288135594,8.19491525423729,07-Mar-2020 08,18,38,0.6
137.233898305085,141.242372881356,134.608474576271,133.494915254237,135.523728813559,133.864406779661,144.996610169492,104.642372881356,1692762.74576271,35879.8305084746,16382635.1864407,10329948.2711864,119595704.881356,137416965.152542,356845665.084746,113607027.389831,3.95,3.87864406779661,3.92271186440678,3.92135593220339,3.90305084745763,3.88152542372881,4.70542372881356,4.27169491525424,7.92203389830508,07-Mar-2020 09,25,39,0.6
137.376271186441,141.227118644068,134.6,133.486440677966,135.516949152542,133.805084745763,145,104.616949152542,8484975.86440678,41616.2881355932,20850548.1016949,14909508.7118644,259216551.322034,271065981.288136,380542341.423729,121872764.20339,3.95118644067796,3.87830508474576,3.92271186440678,3.92254237288135,3.90389830508475,3.88118644067796,4.70542372881356,4.27186440677966,7.87118644067797,07-Mar-2020 10,34,35,0.6
137.438983050847,141.208474576271,134.591525423729,133.457627118644,135.5,133.806779661017,145.045762711864,104.622033898305,14915120.1016949,47179.1355932203,23302803.1864407,18799234.9491525,364178638.372881,379910142.915254,393871796.610169,125430894.101695,3.95152542372881,3.87847457627118,3.92186440677966,3.92067796610169,3.90271186440678,3.88101694915254,4.70627118644068,4.27220338983051,7.6864406779661,07-Mar-2020 11,45,26,0.5
137.41,141.238333333333,134.585,133.45,135.475,133.84,145.075,104.635,33641812.6,83051.7166666667,28128536.6666667,29095199.2,497062617.6,497456938.666667,421810370.133333,143119833.2,3.95,3.8785,3.92266666666666,3.92133333333333,3.90283333333334,3.881,4.70633333333333,4.27183333333334,6.55666666666667,07-Mar-2020 12,59,30,0.5
137.522033898305,141.345762711864,134.581355932203,133.479661016949,135.515254237288,133.815254237288,145.11186440678,104.64406779661,43690664,137097.322033898,30524101.220339,35691670.2711864,499000000,499000000,452089614.101695,154501858.169492,3.95186440677966,3.8771186440678,3.92135593220339,3.92101694915254,3.90288135593221,3.88033898305084,4.7057627118644,4.27118644067797,5.4135593220339,07-Mar-2020 13,79,25,0.5
137.493220338983,141.337288135593,134.625423728814,133.518644067797,135.535593220339,133.81186440678,145.125423728814,104.669491525424,44431183.8644068,162563.169491525,31481616.7118644,38181810.7118644,499000000,499000000,441222744.949153,156348363.661017,3.95067796610169,3.87762711864407,3.92169491525423,3.92101694915254,3.90203389830509,3.88016949152542,4.70610169491525,4.27254237288136,4.89830508474576,07-Mar-2020 14,88,11,0.4
137.469491525424,141.371186440678,134.591525423729,133.5,135.510169491525,133.818644067797,145.113559322034,104.652542372881,51836382.5084746,181066.084745763,32434362.2033898,40672504.8135593,499000000,499000000,443288059.661017,157757228.745763,3.94864406779661,3.87864406779661,3.92101694915254,3.92016949152542,3.90152542372882,3.88067796610169,4.70525423728813,4.27220338983051,4.62033898305085,07-Mar-2020 15,94,11,0.4
137.510169491525,141.364406779661,134.623728813559,133.501694915254,135.550847457627,133.857627118644,145.091525423729,104.671186440678,60722620.8813559,201542.050847458,33575288.3389831,43790863.5254237,499000000,499000000,448767768.40678,161000966.237288,3.95067796610169,3.87813559322034,3.92203389830508,3.92050847457627,3.90203389830509,3.88,4.70440677966102,4.27254237288136,4.43050847457627,07-Mar-2020 16,95,10,0.4
137.489830508475,141.377966101695,134.623728813559,133.547457627119,135.576271186441,133.845762711864,145.132203389831,104.664406779661,61092880.8135593,204133.06779661,33851418.3728814,43240042.5084746,499000000,499000000,430033180.745763,157727026.576271,3.95,3.87813559322034,3.92152542372881,3.92084745762712,3.90288135593221,3.88135593220339,4.70508474576271,4.27203389830509,4.32881355932203,07-Mar-2020 17,97,10,0.4
137.511666666667,141.37,134.636666666667,133.565,135.58,133.818333333333,145.11,104.678333333333,53885154.1333333,189267.833333333,32403760.3,40811798.0666667,499000000,499000000,433178208,155482945.866667,3.95033333333333,3.87833333333333,3.92133333333333,3.9205,3.90266666666667,3.8805,4.70633333333333,4.27266666666667,4.635,07-Mar-2020 18,97,13,0.4
137.496610169491,141.4,134.618644067797,133.540677966102,135.542372881356,133.859322033898,145.115254237288,104.676271186441,54798461.9661017,187993.966101695,33124335.6271186,41796320.0677966,499000000,499000000,423384162.711864,155371892.338983,3.95050847457627,3.87915254237288,3.92220338983051,3.92135593220339,3.9028813559322,3.88084745762712,4.70677966101695,4.27254237288136,4.70677966101695,07-Mar-2020 19,93,13,0.4
137.486440677966,141.393220338983,134.647457627119,133.533898305085,135.559322033898,133.849152542373,145.110169491525,104.672881355932,50725602.7118644,186944.847457627,32840274.440678,40939766.6440678,499000000,499000000,424844195.254237,153642328.813559,3.94983050847457,3.87864406779661,3.9228813559322,3.92084745762711,3.90288135593221,3.88118644067796,4.70542372881356,4.27203389830509,4.60847457627119,07-Mar-2020 20,94,16,0.4
137.479661016949,141.394915254237,134.645762711864,133.518644067797,135.562711864407,133.854237288136,145.098305084746,104.671186440678,46282483.5254237,166952.338983051,32358456.4745763,39226937.8983051,499000000,499000000,413279717.423729,148390609.355932,3.94949152542373,3.87966101694915,3.92271186440678,3.92050847457627,3.90271186440678,3.88084745762712,4.70508474576271,4.27237288135593,4.69661016949152,07-Mar-2020 21,93,14,0.4
137.469491525424,141.333898305085,134.623728813559,133.545762711864,135.505084745763,133.828813559322,145.096610169491,104.666101694915,45171703.7288136,136405.033898305,31890766.6440678,36680508.7457627,499000000,499000000,412314976.542373,141031199.59322,3.94881355932203,3.87796610169491,3.92220338983051,3.92186440677966,3.90152542372882,3.88067796610169,4.70542372881356,4.27203389830509,4.9,07-Mar-2020 22,88,18,0.4
137.510169491525,141.362711864407,134.720338983051,133.61186440678,135.615254237288,133.832203389831,145.138983050847,104.669491525424,40358325.8305085,111625.644067797,29443068.9491525,30798673.0169492,493410008.949153,489884760.40678,393545620.610169,135970485.016949,3.9493220338983,3.87830508474576,3.92203389830508,3.92101694915254,3.90271186440678,3.88016949152542,4.70542372881356,4.27203389830509,4.85932203389831,07-Mar-2020 23,83,24,0.4
137.513333333333,141.376666666667,134.706666666667,133.575,135.606666666667,133.845,145.098333333333,104.673333333333,31311644.4,87137.3,28067332.6666667,27068987.7333333,467492684.8,453848916.266667,389325846.4,128931812.666667,3.95016666666666,3.87816666666666,3.922,3.92033333333333,3.9025,3.88033333333333,4.70616666666666,4.27266666666667,5.10833333333333,08-Mar-2020 00,77,28,0.4
137.520338983051,141.389830508475,134.691525423729,133.6,135.620338983051,133.850847457627,145.069491525424,104.681355932203,27621387.3898305,74052.3559322034,27390472.6779661,25177901.6610169,428252285.830508,413591702.237288,382388631.864407,125596104.271186,3.95084745762712,3.87881355932203,3.92237288135593,3.92050847457627,3.90271186440678,3.88118644067796,4.70508474576271,4.27288135593221,5.33728813559322,08-Mar-2020 01,66,34,0.4
137.491525423729,141.4,134.728813559322,133.610169491525,135.61186440678,133.896610169492,145.08813559322,104.662711864407,29287557.0169492,74726.9661016949,27366227.5254237,25959220.9152542,471063453.288136,465529288.40678,387868483.254237,129418712,3.95,3.87830508474576,3.92322033898305,3.92220338983051,3.90338983050848,3.88186440677966,4.70491525423729,4.27169491525424,5.49322033898305,08-Mar-2020 02,60,34,0.5
137.552542372881,141.371186440678,134.701694915254,133.584745762712,135.605084745763,133.881355932203,145.150847457627,104.657627118644,37396247.4576271,92930.5762711864,27907415.7288136,28395906.1016949,498891857.355932,499000000,410613682.440678,137332778.711864,3.95101694915254,3.87762711864407,3.92186440677966,3.92118644067796,3.90254237288136,3.88118644067796,4.70661016949152,4.27186440677966,5.41694915254237,08-Mar-2020 03,62,20,0.4
137.571186440678,141.408474576271,134.701694915254,133.608474576271,135.64406779661,133.862711864407,145.130508474576,104.662711864407,35359818.5762712,90789.2542372881,27916938.9491525,27678307.8983051,498673570.169492,496466819.254237,409302234.033898,135801258.033898,3.95101694915254,3.87898305084745,3.92186440677966,3.92169491525423,3.90389830508475,3.88050847457627,4.70525423728813,4.27186440677966,5.41694915254237,08-Mar-2020 04,63,15,0.4
137.483050847458,141.354237288136,134.630508474576,133.552542372881,135.569491525424,133.840677966102,145.096610169491,104.662711864407,32582869.9661017,80485,27820061.2542373,26809781.4576271,489527714.711864,480340670.915254,399823883.932203,133287075.661017,3.94847457627118,3.8793220338983,3.92152542372881,3.92050847457627,3.90305084745763,3.88101694915254,4.70593220338983,4.27254237288136,5.67288135593221,08-Mar-2020 05,62,17,0.4
137.515,141.345,134.695,133.58,135.581666666667,133.883333333333,145.111666666667,104.661666666667,32768000,82573.5666666667,27941717,26815154.4,484205448.533333,473512514.666667,391509185.6,133970624.933333,3.94933333333333,3.878,3.92183333333333,3.92083333333333,3.902,3.88066666666666,4.70483333333333,4.2715,5.56833333333333,08-Mar-2020 06,59,20,0.4
137.520338983051,141.372881355932,134.691525423729,133.613559322034,135.613559322034,133.845762711864,145.094915254237,104.65593220339,25971085.8305085,68518.7118644068,26530036.3728814,22998239.6271186,391967206.779661,370980147.79661,376763847.050847,123308069.152542,3.95016949152542,3.87847457627118,3.92186440677966,3.92135593220339,3.90305084745763,3.88067796610169,4.70593220338983,4.27220338983051,5.56610169491525,08-Mar-2020 07,44,20,0.4
137.523728813559,141.374576271186,134.735593220339,133.61186440678,135.579661016949,133.881355932203,145.103389830509,104.66779661017,13853576.220339,52828.7457627119,24565842.6440678,18553218.7118644,265635283.38983,262046872.135593,358446899.525424,114736373.152542,3.95169491525423,3.87830508474576,3.92220338983051,3.92135593220339,3.90220338983051,3.88050847457627,4.70542372881356,4.27203389830509,5.69830508474576,08-Mar-2020 08,39,27,0.4
137.550847457627,141.396610169492,134.716949152542,133.594915254237,135.618644067797,133.952542372881,145.147457627119,104.630508474576,33915805.0169492,81555.6779661017,27401202.3389831,27182176.1694915,497361813.152542,495775424.542373,403806450.440678,136048226.711864,3.94966101694915,3.87864406779661,3.92169491525423,3.92101694915254,3.90271186440678,3.88135593220339,4.70525423728813,4.27101694915254,5.54067796610169,08-Mar-2020 09,52,35,0.5
137.584745762712,141.4,134.686440677966,133.579661016949,135.61186440678,133.889830508475,145.174576271186,104.666101694915,41654235.1186441,100083.474576271,28844861.4237288,30630725.7288136,499000000,499000000,402090024.677966,141082191.186441,3.95084745762712,3.87762711864407,3.92203389830508,3.92101694915254,3.90237288135593,3.88016949152542,4.70559322033898,4.27152542372882,5.54237288135593,08-Mar-2020 10,63,15,0.4
137.610169491525,141.477966101695,134.720338983051,133.610169491525,135.616949152542,133.952542372881,145.15593220339,104.671186440678,43690664,109096.203389831,29463924.5423729,32335517.5254237,499000000,499000000,409828115.525424,142757642.983051,3.95,3.87915254237288,3.92220338983051,3.92152542372881,3.90271186440678,3.88067796610169,4.70525423728813,4.27237288135594,5.42033898305085,08-Mar-2020 11,72,15,0.4
137.646666666667,141.488333333333,134.72,133.613333333333,135.615,133.928333333333,145.175,104.686666666667,43690664,122365.016666667,30791835.9666667,35483561.9666667,499000000,499000000,412713056.533333,146095666.533333,3.95083333333333,3.87916666666666,3.92233333333333,3.92116666666666,3.9025,3.88133333333333,4.70483333333333,4.27233333333334,5.26,08-Mar-2020 12,77,17,0.4
137.666101694915,141.525423728814,134.794915254237,133.681355932203,135.681355932203,134.008474576271,145.191525423729,104.706779661017,43690664,119918.169491525,30864564.5762712,35274355.6949153,499000000,499000000,399837466.576271,143620208.40678,3.95118644067796,3.87949152542373,3.9235593220339,3.92203389830508,3.9035593220339,3.88135593220339,4.70576271186441,4.27305084745763,5.03389830508475,08-Mar-2020 13,84,18,0.4
137.649152542373,141.457627118644,134.738983050848,133.618644067797,135.645762711864,133.964406779661,145.208474576271,104.684745762712,44431183.8644068,137497.525423729,33128425.5254237,40357077.8305085,499000000,499000000,404960877.559322,147936770.305085,3.95101694915254,3.87830508474576,3.92305084745762,3.92135593220339,3.90372881355932,3.88101694915254,4.70542372881356,4.27288135593221,4.96779661016949,08-Mar-2020 14,93,18,0.4
137.58813559322,141.413559322034,134.694915254237,133.542372881356,135.569491525424,133.901694915254,145.174576271187,104.654237288136,55909241.7627119,176555.372881356,35117651.0508475,46790457.7627119,499000000,499000000,407631398.508475,156413070.915254,3.94864406779661,3.87830508474576,3.92135593220339,3.92016949152542,3.90152542372882,3.88050847457627,4.70474576271186,4.27152542372882,5.30169491525424,08-Mar-2020 15,98,18,0.4
137.6,141.48813559322,134.728813559322,133.603389830508,135.635593220339,133.961016949153,145.176271186441,104.674576271186,44801443.7966102,151128.406779661,33718233.7966102,42222120,499000000,499000000,400947879.59322,149434242.305085,3.94915254237288,3.87915254237288,3.92237288135593,3.92101694915254,3.90322033898305,3.88067796610169,4.70491525423729,4.27237288135593,5.78983050847458,08-Mar-2020 16,98,17,0.4
137.613559322034,141.476271186441,134.71186440678,133.613559322034,135.593220338983,133.927118644068,145.210169491525,104.661016949153,46652743.4576271,166348.949152542,34354264.9152542,44485493.8983051,499000000,499000000,396362718.915254,151996338.169492,3.95016949152542,3.87830508474576,3.92203389830508,3.92152542372881,3.90203389830509,3.88101694915254,4.70576271186441,4.27220338983051,6.18474576271187,08-Mar-2020 17,91,21,0.4
137.646666666667,141.516666666667,134.735,133.615,135.601666666667,133.935,145.191666666667,104.648333333333,43690664,158386.533333333,33393072.8666667,41878656.5333333,499000000,499000000,393808654.933333,148541925.333333,3.9505,3.8785,3.92233333333333,3.92083333333333,3.90266666666667,3.88033333333333,4.70466666666666,4.27166666666667,6.26,08-Mar-2020 18,77,19,0.4
137.613559322034,141.447457627119,134.749152542373,133.606779661017,135.610169491525,133.961016949153,145.125423728814,104.676271186441,25857362.7118644,78057.1016949153,29692381.0169492,27302616.779661,359692751.728814,357572947.661017,346373416.677966,116774196.067797,3.94949152542373,3.87864406779661,3.92271186440678,3.92135593220339,3.90237288135593,3.88084745762712,4.70576271186441,4.27237288135594,6.58305084745763,08-Mar-2020 19,70,20,0.5
137.559322033898,141.472881355932,134.78813559322,133.623728813559,135.625423728814,134.001694915254,145.118644067797,104.686440677966,18551619.8644068,58160.3728813559,27315384.4745763,23124134.9152542,294912146.305085,291774906.440678,337329657.491525,108735140.881356,3.94898305084745,3.88016949152542,3.9235593220339,3.92203389830508,3.90220338983051,3.88118644067796,4.70610169491525,4.27237288135594,6.85762711864407,08-Mar-2020 20,45,56,0.6
137.489830508475,141.374576271186,134.740677966102,133.605084745763,135.622033898305,133.962711864407,145.094915254237,104.66779661017,7087072.37288136,45257.5084745763,24227626.1355932,17209132.779661,150122196.474576,162929844.881356,321260086.779661,102527471.457627,3.95084745762712,3.87864406779661,3.92203389830508,3.92118644067796,3.90237288135593,3.88033898305084,4.70559322033898,4.27220338983051,7.03389830508475,08-Mar-2020 21,48,61,0.6
137.501694915254,141.386440677966,134.718644067797,133.61186440678,135.605084745763,133.932203389831,145.081355932203,104.677966101695,2535117.42372881,38567.1016949153,19073627.7288136,12216448.779661,64093984.3050847,70398642.6101695,306272449.084746,97270580.6101695,3.95033898305084,3.87864406779661,3.92152542372881,3.92135593220339,3.90220338983051,3.88067796610169,4.70559322033898,4.27271186440678,7.23389830508475,08-Mar-2020 22,46,68,0.7
137.428813559322,141.401694915254,134.720338983051,133.610169491525,135.618644067797,133.94406779661,145.077966101695,104.662711864407,852404.711864407,35012.2372881356,14026780.1694915,9039329.74576271,40388572.1355932,42962738.440678,314097254.508475,96396738.3050848,3.95118644067796,3.87915254237288,3.92152542372881,3.92067796610169,3.90254237288136,3.88084745762712,4.70474576271186,4.27186440677966,7.32881355932203,08-Mar-2020 23,42,69,0.7
137.363333333333,141.395,134.73,133.6,135.616666666667,133.951666666667,145.08,104.671666666667,437873.566666667,32293.4833333333,10669247.7666667,7088188.55,34825066.3,35349361.2666667,292032501.333333,94760075.0666667,3.94983333333333,3.879,3.92216666666666,3.92066666666666,3.90316666666667,3.88066666666666,4.70566666666666,4.27183333333334,7.43666666666667,09-Mar-2020 00,40,64,0.7
137.389830508475,141.415254237288,134.732203389831,133.632203389831,135.618644067797,133.950847457627,145.091525423729,104.664406779661,571751.406779661,33193.3559322034,16388203.3559322,10790480.1355932,55497913.8305085,67269029.2881356,297225091.525424,99238120.9491525,3.9493220338983,3.8793220338983,3.92152542372881,3.92135593220339,3.90271186440678,3.88033898305084,4.70525423728813,4.27152542372882,7.42033898305085,09-Mar-2020 01,48,63,0.7
137.396610169492,141.410169491525,134.771186440678,133.61186440678,135.593220338983,133.947457627119,145.06779661017,104.674576271186,769676.288135593,34297.1525423729,18545593.2881356,12078452.0338983,69654164.8135593,84254815.1186441,312611930.305085,103752224.677966,3.94983050847457,3.87898305084746,3.92254237288135,3.92084745762711,3.90220338983051,3.88,4.70525423728813,4.27237288135593,7.41694915254237,09-Mar-2020 02,51,50,0.6
137.481355932203,141.442372881356,134.76779661017,133.645762711864,135.616949152542,133.986440677966,145.101694915254,104.684745762712,2764932.13559322,37458.6779661017,21926792.2711864,14785084.5423729,126597281.694915,141564031.254237,324331005.016949,110646615.050847,3.95152542372881,3.87949152542373,3.92305084745763,3.92169491525423,3.9028813559322,3.88101694915254,4.7064406779661,4.27322033898305,7.28813559322034,09-Mar-2020 03,43,42,0.6
137.408474576271,141.406779661017,134.761016949153,133.603389830508,135.593220338983,133.971186440678,145.128813559322,104.659322033898,424952.152542373,34709.5084745763,16813359.8305085,10732789.8983051,45034359.220339,52993779.0508475,310466168.949153,105329087.050847,3.95050847457627,3.87898305084746,3.92220338983051,3.92050847457627,3.90169491525424,3.88118644067796,4.70694915254237,4.27135593220339,7.2135593220339,09-Mar-2020 04,25,34,0.5
137.272881355932,141.38813559322,134.762711864407,133.635593220339,135.603389830509,133.962711864407,145.103389830509,104.672881355932,262056.525423729,33386.6440677966,10649096.440678,7139189.44067797,31337376.6101695,30281462.6101695,309132723.254237,102663833.355932,3.9493220338983,3.87813559322034,3.92254237288135,3.92203389830508,3.90237288135593,3.88084745762712,4.70542372881356,4.27203389830509,7.16271186440678,09-Mar-2020 05,29,44,0.5
137.285,141.4,134.751666666667,133.631666666667,135.586666666667,133.91,145.115,104.641666666667,213743.95,33352.15,6519500.96666667,4505026.78333333,26546229.5666667,21532878.2666667,313001385.6,102991703.6,3.95116666666667,3.87783333333333,3.92216666666666,3.92116666666666,3.902,3.87916666666666,4.7065,4.2715,6.955,09-Mar-2020 06,21,55,0.6
137.249152542373,141.438983050847,134.76779661017,133.637288135593,135.610169491526,133.977966101695,145.094915254237,104.666101694915,201213.118644068,32654.6440677966,5647678.28813559,3983152.66101695,28223985.559322,23921824.6101695,296462251.389831,97782305.3559322,3.94966101694915,3.87864406779661,3.92254237288135,3.92135593220339,3.90220338983051,3.88067796610169,4.70559322033898,4.27237288135594,6.96949152542373,09-Mar-2020 07,7,61,0.6
137.274576271186,141.471186440678,134.757627118644,133.618644067797,135.589830508475,133.94406779661,145.086440677966,104.652542372881,199791.677966102,31886.186440678,6045573.03389831,4419698.28813559,31018663.6271186,29271220.2033898,307323873.898305,99184331.3898305,3.95084745762712,3.87881355932203,3.92169491525423,3.92067796610169,3.90203389830509,3.88050847457627,4.70542372881356,4.27152542372882,7.05593220338983,09-Mar-2020 08,5,72,0.8
