Risc_1,Signal_1,Risc_2,Signal_2,Risc_3,Signal_3,Risc_4,Signal_4,Risc_5,Signal_5,Risc_6,Signal_6,Risc_7,Signal_7,Risc_8,Signal_8,Rh,Data,no2,o3,co
125.076820208024,2070643.01783061,127.061515601783,142644.047548291,131.416493313522,3470200.9435364,132.027488855869,3957847.89004458,129.408172362556,14792256.3179792,126.403268945022,23335546.3684993,139.895542347697,98734487.8811293,105.27072808321,72648663.7860327,14.4566121842496,27-Nov-2019 19,32,2,0.6
125.096142433235,2067908.29080119,127.078486646884,141262.74925816,131.435014836795,3487363.01780415,132.047181008902,3955209.47181009,129.415578635015,14621435.6335312,126.406973293768,22997012.8931751,139.903560830861,98067945.3649852,105.280415430268,73483627.0979228,14.4632047477745,27-Nov-2019 20,31,3,0.7
125.08412462908,2076565.47626113,127.069881305638,142427.03115727,131.428486646884,3397441.42878338,132.039465875371,3876605.78783383,129.41409495549,14843584.2893175,126.404451038575,23262749.0979229,139.900296735905,99000000,105.276261127597,76694033.7210682,14.4449554896142,27-Nov-2019 21,30,3,0.6
125.097028231798,2045242.84992571,127.080089153046,140539.34769688,131.422734026746,3333889.18127786,132.04219910847,3793316.71619614,129.410401188707,14741506.6433878,126.419167904903,22994474.5141159,139.901485884101,99000000,105.282317979198,77184895.9762259,14.3117384843982,27-Nov-2019 22,28,3,0.6
125.081454005934,2043967.40207715,127.062611275964,140129.617210682,131.408308605341,3368576.65430267,132.029970326409,3827545.62462908,129.414243323442,14901402.9347181,126.411275964391,23195731.7121662,139.890356083086,99000000,105.272403560831,77911967.2759644,14.4370919881306,27-Nov-2019 23,27,2,0.6
125.093016344725,2039523.61069837,127.061515601783,140358.557206538,131.423031203566,3399910.14264487,132.02927191679,3859044.62109955,129.416939078752,14934239.4279346,126.401931649331,23195390.9806835,139.894650817236,99000000,105.276968796434,78691479.7028232,14.4453194650817,28-Nov-2019 00,27,2,0.6
125.091839762611,2013618.71661721,127.089169139466,139187.71958457,131.440059347181,3422212.28931751,132.057121661721,3870638.71364985,129.423145400594,14653335.6661721,126.416172106825,22677096.2403561,139.911572700297,99000000,105.286053412463,77496528.5697329,14.3623145400593,28-Nov-2019 01,25,2,0.6
125.032838038633,2083027.07875186,127.001337295691,142461.114413076,131.34353640416,3631414.24665676,131.973254086181,4094805.45913819,129.373254086181,15604422.1426449,126.35720653789,24270517.3046062,139.844873699852,99000000,105.231352154531,80334494.9539376,14.9873699851411,28-Nov-2019 02,24,2,0.6
124.873887240356,2352229.84569733,126.825816023739,153474.305637982,131.192433234421,4179097.95252226,131.841394658754,4640067.40207715,129.243471810089,17533331.152819,126.213501483679,27458289.5311573,139.698664688427,99000000,105.142433234421,84265790.7181009,16.4881305637982,28-Nov-2019 03,23,2,0.6
124.889153046062,2399334.03120357,126.851708766716,153306.635958395,131.213521545319,4116004.67013373,131.858395245171,4581333.54531946,129.270876671619,17042469.063893,126.238038632986,26570950.0297177,139.705794947994,99000000,105.151411589896,82754105.8187221,16.1716196136701,28-Nov-2019 04,23,2,0.5
124.889910979229,2478273.97774481,126.848516320475,155497.476261128,131.216765578635,4132767.14836795,131.860979228487,4613322.84718101,129.262166172106,17450428.7818991,126.223293768545,27235548.2908012,139.717062314539,99000000,105.161127596439,83202225.9347181,16.2262611275965,28-Nov-2019 05,23,2,0.6
124.875037147102,2527285.79049034,126.818276374442,156857.830609212,131.192867756315,4227927.56612184,131.831500742942,4706618.28231798,129.253343239227,17897857.6939079,126.212035661218,28016250.8766716,139.690341753343,99000000,105.14323922734,83539367.8216939,16.2546805349183,28-Nov-2019 06,24,2,0.6
124.952835820896,2459469.60298507,126.932089552239,153638.092537313,131.281940298507,4066724.50597015,131.922089552239,4545039.02686567,129.318059701493,16955657.4701493,126.282835820895,26470725.9731343,139.783880597015,99000000,105.194925373134,79838897.1820896,15.2498507462686,28-Nov-2019 07,27,2,0.8
124.910385756677,2520774.76261128,126.871958456973,155772.835311573,131.232640949555,4314698.99554896,131.879080118695,4758038.67655786,129.289762611276,17486164.764095,126.245994065282,27392005.3620178,139.742433234421,99000000,105.16824925816,79996559.9287834,15.5097922848665,28-Nov-2019 08,33,2,1
124.930267062314,2554661.54302671,126.921661721068,157060.851632047,131.260979228487,4227122.05192878,131.900296735905,4673223.22106825,129.304451038576,17705191.6587537,126.276261127596,28122326.2759644,139.770771513353,99000000,105.180267062314,77315316.9970326,15.1227002967359,28-Nov-2019 09,39,3,1
124.903120356612,2677741.93016345,126.868796433878,164591.124814264,131.22852897474,4265840.30460624,131.867310549777,4727155.50074294,129.277711738485,18491964.4175334,126.22897473997,29549118.1961367,139.727043090639,99000000,105.15839524517,76930925.0163447,15.8533432392274,28-Nov-2019 10,37,3,0.7
124.941753343239,2617000.95393759,126.917682020802,156906.457652303,131.267161961367,4787618.74442793,131.902823179792,5102944.01485884,129.318722139673,17602921.102526,126.278900445765,27908037.4145617,139.760475482913,99000000,105.180089153046,76565750.2526003,15.3901931649331,28-Nov-2019 11,27,5,0.6
124.958902077152,2726217.48813056,126.929673590505,166970.870919881,131.282789317507,7111905.25222552,131.923442136499,6954091.85756677,129.310830860533,20575018.7121662,126.279376854598,32426851.0029674,139.776261127596,99000000,105.191543026706,79634700.3679525,15.5925816023739,28-Nov-2019 12,22,6,0.5
124.967013372958,2950509.75037147,126.92808320951,174430.913818722,131.279940564635,12545111.6552749,131.917236255573,10892721.8528975,129.298216939078,23619841.3937593,126.267310549776,36562232.6597325,139.765824665675,98902954.6745914,105.175780089153,77729777.8781575,15.4028231797919,28-Nov-2019 13,23,6,0.5
124.936646884273,3022122.15875371,126.917359050445,176376.62462908,131.282492581602,15051481.8278932,131.917359050445,12614510.0252226,129.291246290801,23265604.9643917,126.266172106824,36099859.5994065,139.760979228486,99000000,105.176112759644,79449672.0593472,15.719584569733,28-Nov-2019 14,22,6,0.5
124.952600297176,3077258.0089153,126.91560178306,179143.166419019,131.276374442794,16363257.1040119,131.924665676077,13616678.077266,129.301634472511,23998845.7979198,126.263893016345,37097684.8112927,139.748588410105,99000000,105.165676077266,81612191.2511144,15.6778603268945,28-Nov-2019 15,23,4,0.5
124.928041543027,2965114.29228487,126.903264094956,172022.535608309,131.273590504451,14466618.4599407,131.91290801187,12158573.9376855,129.289020771514,21396212.1454006,126.251186943621,33365161.4302671,139.742136498517,99000000,105.166320474777,82893442.9970326,15.8597922848665,28-Nov-2019 16,25,3,0.5
124.939227340267,2818178.50965825,126.901634472511,163224.939078752,131.267904903418,9893924.07132244,131.915156017831,8816843.69242199,129.297473997028,19302054.8603269,126.257652303121,30141694.320951,139.751263001486,98961381.2778603,105.169985141158,80885796.7607727,15.8964338781575,28-Nov-2019 17,28,3,0.6
124.980267062315,2584578.85608309,126.95059347181,152176.896142433,131.301928783382,4633098.1305638,131.946290801187,4952472.62611276,129.333382789317,17272250.4836795,126.302373887239,27000413.5519288,139.789169139466,98952147.1097923,105.195252225519,76928131.5905045,15.5486646884273,28-Nov-2019 18,29,3,0.8
124.94279346211,2528938.24962853,126.927340267459,151975.786032689,131.275780089153,3711449.13818722,131.915156017831,4176817.42793462,129.31426448737,16979695.5334324,126.285586924219,26796739.640416,139.779494799405,99000000,105.173254086181,77473428.0297177,15.8523031203566,28-Nov-2019 19,39,3,1
124.93471810089,2488895.09198813,126.911572700296,151986.016320475,131.255934718101,3499577.70771513,131.89703264095,3945173.66765579,129.3146884273,16961849.2581602,126.268545994066,26982998.3709199,139.755192878339,99000000,105.159643916913,73697141.4718101,16.1081602373887,28-Nov-2019 20,36,3,0.8
124.985500747385,2427701.41106129,126.977727952168,147794.254110613,131.31240657698,3406535.58146487,131.949775784754,3824197.21375187,129.349476831091,16454449.426009,126.313153961135,25884184.7503737,139.805680119581,99000000,105.196263079223,74074478.8639761,15.5916292974589,28-Nov-2019 21,30,3,0.9
124.941691394658,2450589.41988131,126.90830860534,149846.652818991,131.248367952523,3454592.19287834,131.897774480712,3896808.96439169,129.311869436202,17059238.2477745,126.276854599407,26882578.4925816,139.75118694362,99000000,105.166320474778,77550357.9821958,15.8967359050445,28-Nov-2019 22,29,3,0.9
124.919762258544,2495456.21248143,126.903863298663,152476.265973254,131.243833580981,3509738.50965825,131.897325408618,3920459.81575037,129.301485884101,16967662.3224369,126.263893016344,26534033.4829123,139.761812778603,98997804.8855869,105.168796433878,76047176.7904903,15.8704309063893,28-Nov-2019 23,26,3,0.9
124.920474777448,2471328.66320475,126.898367952522,151818.379821958,131.24525222552,3464048.80118694,131.891691394659,3881986.71068249,129.304896142433,17058155.5548961,126.26231454006,26610195.6735905,139.754747774481,99000000,105.164985163204,76112235.2166172,15.3891691394659,29-Nov-2019 00,25,3,0.8
125.012166172107,2366499.99554896,127.008160237388,148585.646884273,131.346735905044,3402878.75222552,131.985459940653,3818928.77744807,129.371661721068,15991322.5192878,126.332789317507,24832702.0830861,139.835756676558,99000000,105.213501483679,75702492.8902077,14.4821958456973,29-Nov-2019 01,26,3,0.6
125.086627043091,2263181.50817236,127.078157503714,144703.429420505,131.409212481427,3514081.94799406,132.045319465082,3916765.0282318,129.435958395246,15429966.7369985,126.402377414562,23787624.2912333,139.904457652303,99000000,105.253046062408,75785796.8736999,13.7618127786032,29-Nov-2019 02,22,2,0.6
125.178041543026,2088334.83827893,127.204451038575,137393.272997033,131.527299703264,3326015.22106825,132.183976261127,3705409.64391691,129.536498516321,14258317.3946588,126.505786350149,21617475.4154303,140.022997032641,99000000,105.324332344215,75908665.5667656,12.6713649851632,29-Nov-2019 03,20,3,0.5
125.178008915305,2030595.17384844,127.209063893016,136998.007429421,131.537741456166,3240565.49479941,132.182912332838,3628960.45319465,129.543536404161,14253972.7994056,126.51456166419,21642292.9450223,140.052897473997,99000000,105.333729569095,75814145.307578,12.3741456166419,29-Nov-2019 04,18,2,0.5
125.19940652819,2004870.61721068,127.233382789318,138525.212166172,131.561721068249,3143953.17507418,132.190801186943,3550382.44065282,129.540207715134,14345007.3249258,126.537833827894,21699047.1632047,140.056973293769,99000000,105.355637982197,77250673.0563798,11.9056379821958,29-Nov-2019 05,18,2,0.5
125.226300148589,2009060.80089153,127.258098068351,140563.193164933,131.57102526003,3180480.31649331,132.204903417533,3609010.32095097,129.549479940565,14601514.833581,126.538930163447,22148781.872214,140.059435364042,99000000,105.357949479941,78110528.0713224,11.7124814264487,29-Nov-2019 06,21,2,0.5
125.255044510386,2031906.76557864,127.256231454006,142017.691394659,131.597329376855,3203435.38278932,132.222700296736,3634968.79376855,129.550741839763,14684902.1706231,126.563204747775,22422911.4302671,140.067359050445,98996214.7774481,105.378931750742,76497772.5816024,11.4443620178042,29-Nov-2019 07,23,2,0.7
125.225408618128,2091556.94650817,127.25720653789,143534.164933135,131.586478454681,3275147.65973254,132.212927191679,3708321.34769688,129.558543833581,15192934.3254086,126.561367013373,23128994.6181278,140.067161961367,98827240.3090639,105.367904903418,74950504.9271917,11.3280832095096,29-Nov-2019 08,26,3,1
125.274629080119,2151960.64094955,127.254747774481,146234.089020772,131.585756676558,3282026.58160237,132.226261127596,3716794.15578635,129.559792284866,15691474.2240356,126.573293768546,24059577.8160237,140.070623145401,98999207.6320475,105.38115727003,76198827.9169139,11.0729970326409,29-Nov-2019 09,32,3,1.1
125.268945022288,2173577.8038633,127.263447251115,148023.029717682,131.586478454681,3343228.15750371,132.234472511144,3775488.21396731,129.576374442794,15528911.5334324,126.582763744428,23930022.0713224,140.075185735513,98395744.1188707,105.376968796435,73691938.615156,11.024368499257,29-Nov-2019 10,43,4,0.6
125.251483679525,2282085.04302671,127.254005934718,150023.673590504,131.578338278932,3790696.96884273,132.226854599406,4160078.51186944,129.564243323442,16262940.9436202,126.563056379822,25167603.4718101,140.064540059347,98108147.1928783,105.35756676558,70016587.1928783,11.3983679525223,29-Nov-2019 11,23,5,0.5
125.243833580981,2345334.16344725,127.255126300149,155379.225854383,131.575185735513,6903157.42793462,132.236552748885,6641513.30906389,129.572808320951,17905109.8811293,126.563001485885,27312009.7682021,140.054680534918,99000000,105.367459138188,79021926.8350669,11.5453194650817,29-Nov-2019 12,24,6,0.4
125.264041604755,2406490.1679049,127.278900445765,157703.19910847,131.603566121842,8816629.60326895,132.246508172362,8088548.61812779,129.613224368499,18594214.8736999,126.58499257058,28344819.8603269,140.08603268945,99000000,105.359881129273,78923206.9420505,11.4747399702823,29-Nov-2019 13,24,6,0.4
125.233679525223,2526756.69436202,127.239910979228,161676.137982196,131.580118694362,11180358.0029674,132.220771513353,9727855.15133531,129.583679525222,19734570.3086053,126.555637982196,30136382.0089021,140.059792284867,98951489.1988131,105.338130563799,75992416.2492582,11.8229970326409,29-Nov-2019 14,23,7,0.5
125.235074626866,2731975.37313433,127.232537313433,174053.189552239,131.569850746268,14167309.1089552,132.23,12050779.5298507,129.566865671642,23481354.7104478,126.544179104477,35209175.5223881,140.03895522388,99000000,105.343880597016,79630874.1492537,11.949552238806,29-Nov-2019 15,25,9,0.4
125.234769687964,3187574.88261516,127.241456166419,197797.166419019,131.576968796434,20009658.5022288,132.227340267459,17018443.9063893,129.560326894503,27434841.6582467,126.535215453195,40494704.6359584,140.040861812779,98975132.7548291,105.335066864786,77240233.0401189,11.9731054977712,29-Nov-2019 16,32,4,0.5
125.223887240356,2767391.44362018,127.221661721068,165720.028189911,131.582789317507,16434258.4362018,132.23056379822,13555294.0474777,129.559495548961,18805074.7715134,126.53649851632,28881850.7952522,140.038130563798,98960933.9228487,105.334272997034,74461083.6498516,11.8787833827893,29-Nov-2019 17,36,3,0.8
125.227191679049,2451215.7102526,127.221545319465,151129.560178306,131.567013372957,8409284.08172362,132.218127786033,7355675.00445765,129.554977711738,16150554.2199108,126.534621099555,25001055.2392273,140.049479940565,98855632.97474,105.32763744428,73335356.1723626,12.1383358098068,29-Nov-2019 18,40,3,1.2
125.224480712166,2290285.38130564,127.228338278932,146121.043026706,131.553115727003,3585988.09198813,132.196142433234,3933963.9851632,129.545994065282,15528198.4525223,126.532047477745,24209716.2789318,140.049851632048,98668040.7002967,105.321513353117,69486289.2284866,12.1912462908012,29-Nov-2019 19,44,3,1.4
125.231352154532,2241040.18870728,127.24323922734,146968.028231798,131.554086181278,3026593.80980683,132.204160475483,3437097.11887073,129.566419019316,15370692.8291233,126.54309063893,24129684.0029718,140.050668647845,98593331.8276374,105.338187221398,70087083.3818722,11.9408618127787,29-Nov-2019 20,48,4,1.5
125.262611275964,2190162.69287834,127.261424332344,144548.74925816,131.576557863501,2914323.20919881,132.235608308605,3293431.19732938,129.595697329376,14745697.1676558,126.574480712167,23038450.5875371,140.052818991098,97157075.1454006,105.351483679526,67189131.2997033,11.6584569732937,29-Nov-2019 21,51,4,1.5
125.263001485884,2180084.33878158,127.259881129272,144145.582466568,131.577711738484,2849469.02228826,132.217979197623,3227733.54977712,129.579494799406,14855589.8915305,126.549182763744,23195633.8662704,140.060624071322,93571161.6523031,105.342942050521,64508601.7711738,11.6156017830609,29-Nov-2019 22,43,3,0.9
125.25803030303,2132826.23939394,127.270454545454,141804.454545455,131.56893939394,2848768.65,132.241363636363,3203395.06212121,129.618484848484,14294887.1030303,126.577727272728,22080903.5090909,140.058484848485,95891675.0666667,105.358030303031,65894680.6787879,11.405,29-Nov-2019 23,35,3,0.9
125.274591381872,2104751.65527489,127.269985141159,142243.949479941,131.577711738484,2911395.78306092,132.250668647845,3281957.24814264,129.6147102526,14607686.8632987,126.58469539376,22364521.2213967,140.075334323923,97657891.2095097,105.367756315008,71276838.6745914,11.1780089153046,30-Nov-2019 00,29,3,0.6
125.267210682493,2105118.83234421,127.283086053413,143996.62462908,131.584272997033,2970696.04302671,132.268397626113,3362809.57863502,129.641691394658,14587615.8204748,126.597477744808,22189740.4035608,140.096884272997,98941909.5311573,105.387685459941,73063940.2373887,10.8860534124629,30-Nov-2019 01,26,3,0.5
125.268350668648,2091799.25111441,127.274888558693,145052.551263001,131.573402674591,3059219.08172363,132.225408618128,3462659.15453195,129.625408618127,14946251.0624071,126.590341753343,22797695.5542348,140.093610698366,98976638.0029718,105.357206537891,75256762.0445765,10.6995542347697,30-Nov-2019 02,23,2,0.4
125.133679525223,2341739.3620178,127.143916913947,156320.729970326,131.461869436202,3456231.83086053,132.093916913946,3873880.08160237,129.493323442136,16892171.7448071,126.455637982196,25887202.0207715,139.972403560831,99000000,105.275964391692,78348179.0385757,11.6761127596439,30-Nov-2019 03,23,2,0.4
125.182195845697,2300469.51780415,127.194065281899,154791.581602374,131.506676557864,3390861.65281899,132.145845697329,3808078.04747774,129.552225519288,16475916.8575668,126.506231454007,25081136.2106825,140.01646884273,99000000,105.306231454007,78102429.1988131,11.2087537091988,30-Nov-2019 04,22,2,0.4
125.178306092125,2407591.59138187,127.180683506686,159424.958395245,131.492273402675,3591089.13967311,132.130014858841,4045477.36701337,129.540267459138,17172471.8662704,126.505497771174,26179763.02526,140.015304606241,99000000,105.306240713225,82802823.2986627,11.1072808320951,30-Nov-2019 05,22,2,0.4
125.180712166172,2462087.88278932,127.184421364985,162039.178041543,131.500445103857,3704605.6884273,132.136795252226,4168775.12908012,129.550890207715,17522317.7922849,126.514243323442,26729094.0089021,140.021513353116,99000000,105.30756676558,83960779.9169139,10.9378338278932,30-Nov-2019 06,23,2,0.4
125.211818181818,2490791.83333333,127.213484848485,163385.840909091,131.522121212121,3742109.09242424,132.180151515151,4208501.74242424,129.584393939393,17360378.9015152,126.531818181819,26507647.4393939,140.04893939394,99000000,105.320757575758,83718890.1454545,10.7163636363636,30-Nov-2019 07,23,2,0.4
125.207429420505,2527105.74442793,127.221842496285,165383.766716196,131.525260029718,3823438.95542348,132.18499257058,4298815.52154532,129.573848439821,17759817.7934621,126.541456166419,27070513.0430906,140.049331352154,99000000,105.32778603269,85018013.218425,10.3542347696879,30-Nov-2019 08,26,3,0.4
125.24821958457,2523081.48367953,127.265578635015,165164.118694362,131.573590504451,3775752.20623145,132.225964391691,4242132.34866469,129.61765578635,17660878.9465875,126.569584569733,27005200.5756677,140.089169139466,99000000,105.355044510387,82318626.2077151,9.98367952522255,30-Nov-2019 09,31,3,0.4
125.227002967359,2683580.82344214,127.216913946587,171872.24925816,131.531305637982,4430422.10089021,132.189169139466,4832761.10534125,129.578635014837,18912736.1928783,126.540059347181,29293084.1928783,140.049258160237,99000000,105.326557863502,78833714.884273,10.3094955489614,30-Nov-2019 10,26,6,0.4
125.224814264487,3020926.21248143,127.236998514116,191475.156017831,131.547102526003,11001657.0089153,132.197919762259,10046035.6389302,129.575334323923,25182190.8528975,126.535661218425,38287892.2763744,140.053046062407,99000000,105.321099554236,81753747.1619614,10.4413075780089,30-Nov-2019 11,24,10,0.3
125.276112759644,3841552.71364985,127.263056379822,237297.096439169,131.579080118695,21355654.611276,132.231305637982,18501991.8308605,129.597181008902,38489805.1454006,126.54703264095,54883035.3738872,140.067952522255,99000000,105.333531157271,82672898.6350148,10.55,30-Nov-2019 12,21,13,0.3
125.276225854384,6160993.51560178,127.258246656761,361848.821693908,131.54398216939,28629285.6760773,132.194502228826,25979711.6433878,129.562852897473,68564297.9316493,126.516939078751,85104082.603269,140.043982169391,99000000,105.319465081724,84900436.4576523,10.895690936107,30-Nov-2019 13,22,16,0.3
125.192581602374,12310976.1038576,127.146884272997,664970.135014837,131.416320474777,37288640.84273,132.075667655786,32975535.8694362,129.452522255192,93487695.7210682,126.392878338278,97607033.578635,139.92002967359,99000000,105.250296735906,86140877.6379822,12.1936201780415,30-Nov-2019 14,22,18,0.3
125.223922734026,17672292.9509658,127.218573551263,1023286.90341753,131.461069836553,43816595.1203566,132.12912332838,36192181.0163447,129.49940564636,95731282.5735513,126.439375928677,98296203.6493313,139.972808320951,99000000,105.287815750371,83994707.7206538,11.8977711738485,30-Nov-2019 15,22,20,0.4
125.250668647845,26862294.0416048,127.238484398216,2611314.68053492,131.454680534919,54130779.8989599,132.126745913819,41785178.9539376,129.496582466568,98382102.3120357,126.44323922734,98991861.0044577,139.982317979198,99000000,105.287964338781,88134206.5141159,11.7895988112927,30-Nov-2019 16,37,8,0.8
125.125816023739,8847923.03857567,127.101186943621,470371.096439169,131.403412462908,49668628.3620178,132.068249258161,37285998.8516321,129.456379821959,49725604.9139466,126.379525222551,64916798.0178042,139.891988130564,99000000,105.224629080118,75754111.9881306,12.3505934718101,30-Nov-2019 17,44,3,0.9
125.108618127786,4776861.60178306,127.125705794948,189931.410104012,131.474294205053,35198728.5884101,132.132392273403,27901758.7399703,129.472956909362,21004204.0267459,126.42852897474,32112378.8796434,139.932838038633,98998201.9375929,105.254531946508,76074120.7429421,12.4560178306092,30-Nov-2019 18,45,3,0.7
125.150741839763,3755705.73738872,127.189169139466,176278.790801187,131.528486646884,25761433.0474777,132.18115727003,21188923.6854599,129.527151335311,18882913.8367953,126.478635014836,29308299.115727,139.98649851632,99000000,105.27700296736,75128176.9020772,11.9802670623145,30-Nov-2019 19,42,3,0.6
125.20074294205,3305133.68945022,127.216790490341,172403.280832095,131.558543833581,19171850.6315007,132.221099554235,16042030.1322437,129.578751857355,18074037.7072808,126.505052005944,28006215.2927192,140.010846953938,99000000,105.303714710253,75733276.2912333,11.5624071322437,30-Nov-2019 20,38,3,1.2
125.203417533432,3053810.56612184,127.219316493313,170400.518573551,131.552748885587,12690896.7280832,132.207429420505,10999609.6419019,129.581723625557,17612436.7399703,126.518424962854,27195964.9271917,140.02808320951,99000000,105.309509658248,76021024.5824666,11.0346210995542,30-Nov-2019 21,40,3,1.2
125.182195845697,2893304.5074184,127.195845697329,167078.422848665,131.51943620178,7313382.12908012,132.177596439169,6815011.93916914,129.552077151335,17264366.6394659,126.504747774481,26691991.3234421,139.989465875371,99000000,105.284421364986,73666850.9910979,11.3145400593472,30-Nov-2019 22,37,3,0.8
125.226448736999,2726132.35364042,127.232838038633,162794.842496285,131.550668647845,4407823.43833581,132.212184249629,4667420.23476969,129.589004457652,16666142.5319465,126.535661218425,25598684.5794948,140.037592867756,99000000,105.31367013373,73660371.6136701,10.9704309063893,30-Nov-2019 23,37,3,0.6
125.198961424332,2627907.83976261,127.225519287834,159955.703264095,131.521661721068,3345154.12166172,132.186053412463,3756287.01038576,129.587240356083,16236718.4569733,126.543026706232,25058775.3293769,140.033382789318,98997208.4866469,105.304599406529,72166880.925816,10.8258160237389,01-Dec-2019 00,33,3,0.8
125.232540861813,2611129.91530461,127.244130757801,161148.604754829,131.544279346211,3168105.65973254,132.205200594354,3577077.08766716,129.594947994056,16403967.4635958,126.541456166419,25027408.2912333,140.050371471025,99000000,105.317087667163,73468991.5601783,10.5796433878157,01-Dec-2019 01,30,3,0.7
125.301928783383,2515673.10830861,127.297181008902,158919.786350148,131.60059347181,3103472.34569733,132.253709198813,3505367.03115727,129.65712166172,16038981.574184,126.588575667656,24320786.5578635,140.104302670623,98997613.2106825,105.348516320475,74508083.620178,10.0646884272997,01-Dec-2019 02,30,3,0.6
125.374294205052,2351741.82020802,127.357652303121,152142.845468053,131.683209509658,2938777.72362556,132.349628528975,3325026.14710253,129.692719167904,14897377.6240713,126.65869242199,22399202.6359584,140.155423476969,98969961.2005944,105.408469539376,72910119.4413076,9.41411589895991,01-Dec-2019 03,30,3,0.5
125.392284866469,2309532.94658754,127.369584569733,150109.712166172,131.690504451039,3134404.00445104,132.363056379822,3499632.78783383,129.710237388723,14921894.0667656,126.677448071217,22341516.8278932,140.16765578635,98982342.7774481,105.416617210683,73058026.5637982,9.3541543026706,01-Dec-2019 04,27,3,0.5
125.36706231454,2282331.09198813,127.395103857567,150991.274480712,131.709643916914,2953015.45697329,132.388427299703,3341887.27596439,129.755786350148,14950767.0059347,126.709643916913,22412837.7982196,140.202522255193,98836945.1394659,105.423887240357,72950470.3976261,9.22878338278929,01-Dec-2019 05,27,3,0.3
125.376968796434,2315760.8038633,127.394502228826,154674.885586924,131.7147102526,3093593.897474,132.38543833581,3503287.1218425,129.746508172362,15493525.4145617,126.713224368498,23225770.6894502,140.21441307578,98990717.6820208,105.435958395245,76301779.0787519,9.08632986627036,01-Dec-2019 06,29,2,0.3
125.373636363637,2369585.00151515,127.398939393939,158009.66969697,131.721818181818,3291585.0030303,132.395606060606,3710517.06060606,129.765606060606,15895595.2712121,126.724242424242,23865468.6787879,140.219696969697,99000000,105.44,77686742.5212121,8.99227272727272,01-Dec-2019 07,30,3,0.3
125.394650817236,2422773.6166419,127.424814264487,160439.163447251,131.747845468053,3630778.80237741,132.408320950966,4027819.61515602,129.797176820208,16375519.6225854,126.726745913818,24643050.4546805,140.251411589896,99000000,105.4573551263,77954576.7488856,8.89063893016338,01-Dec-2019 08,31,3,0.3
125.411738484398,2470047.36701337,127.41367013373,162201.179791976,131.746062407132,3803962.20208024,132.39955423477,4187081.23179792,129.77236255572,16762900.8038633,126.732095096582,25281137.7711738,140.239524517088,99000000,105.453640416048,77812868.7072808,8.87414561664185,01-Dec-2019 09,30,5,0.3
125.397329376855,2618590.17507418,127.405044510386,170953.614243323,131.740801186944,6235976.91691395,132.395252225519,6156520.72700297,129.763798219584,18799239.0712166,126.715578635014,28300019.148368,140.225370919881,99000000,105.445994065282,77884477.2106825,8.89272997032642,01-Dec-2019 10,27,7,0.4
125.448367952523,2968112.88724036,127.439465875371,189345.127596439,131.778635014837,14109987.1973294,132.41528189911,12095769.7077151,129.796587537092,22855304.0890208,126.723887240355,33698417.8278932,140.260979228486,99000000,105.457121661721,77748817.0207715,8.82077151335316,01-Dec-2019 11,27,8,0.3
125.435661218425,3222488.19167905,127.439821693908,198578.925705795,131.787221396731,18181527.7444279,132.423625557207,15466317.0846954,129.796136701337,24699502.2585438,126.722436849925,36014051.7741456,140.257949479941,98994511.3224369,105.451857355127,77491174.1693908,8.89479940564639,01-Dec-2019 12,27,9,0.3
125.423145400594,3396861.17952522,127.438575667656,206028.787833828,131.779376854599,20355916.0504451,132.434421364985,17371251.4050445,129.782789317507,26583605.4688427,126.723442136498,38299258.0356083,140.249851632047,98990150.884273,105.461275964392,76866452.9139466,8.88353115727001,01-Dec-2019 13,31,7,0.3
125.401337295691,3245895.65824666,127.413224368499,193065.756315007,131.766270430906,20063004.5230312,132.41441307578,16901908.3090639,129.765527488856,22392138.3774146,126.708766716196,33155675.5215453,140.226745913819,99000000,105.444130757801,77571506.0326895,8.93506686478457,01-Dec-2019 14,31,7,0.3
125.411721068249,3137888.32492582,127.413204747775,188879.139465875,131.767210682492,19500441.3234421,132.404896142433,16087474.8486647,129.774183976261,22026527.5074184,126.713798219584,32593540.3145401,140.236646884273,98998601.5667656,105.452373887241,76676578.2195846,9.04272997032639,01-Dec-2019 15,32,6,0.4
125.395690936107,2978788.102526,127.395245170877,180648.96731055,131.739078751857,17948819.5809807,132.400891530461,14575327.9569094,129.741456166419,20316860.4011887,126.687815750372,30467586.1931649,140.197919762258,99000000,105.425854383358,77412108.3031204,9.74695393759292,01-Dec-2019 16,34,5,0.5
125.36765578635,2697032.21661721,127.394510385757,166502.899109792,131.755341246291,14102267.0148368,132.398961424332,11224674.2181009,129.739169139465,18016864.4554896,126.697477744806,27238073.0682493,140.20118694362,99000000,105.4146884273,77011741.9703264,10.3038575667656,01-Dec-2019 17,37,3,0.5
125.380237741456,2477849.34769688,127.389301634473,156212.59435364,131.743684992571,8426291.0564636,132.39940564636,7105596.52451709,129.733135215453,16171410.9316493,126.697473997028,24562154.4546805,140.195245170877,99000000,105.418127786033,75868292.4814264,10.5534918276375,01-Dec-2019 18,38,3,0.5
125.384272997033,2355901.37388724,127.415578635015,152763.850148368,131.741543026706,4071292.10979228,132.397329376855,4361305.57715134,129.757418397626,15827691.6721068,126.710830860534,24215810.3649852,140.226706231454,98782176.4272997,105.423590504451,74970232.2373887,10.6433234421364,01-Dec-2019 19,39,3,0.5
